"","plot","par","date"
"695",2462,0.849333945796968,2023-05-17
"696",2401,1.003663003663,2023-05-17
"697",2401,0.834259259259259,2023-05-17
"698",2401,0.758893280632411,2023-05-17
"699",2401,0.956780923994039,2023-05-17
"700",2401,0.878717472118959,2023-05-17
"701",2459,0.970878346641616,2023-05-17
"702",2459,0.761576354679803,2023-05-17
"703",2459,0.982976653696498,2023-05-17
"704",2459,0.586915887850467,2023-05-17
"705",2459,0.711365902293121,2023-05-17
"706",2459,0.653718616769304,2023-05-17
"707",2459,0.694234404536862,2023-05-17
"708",2459,0.429857819905213,2023-05-17
"709",2459,0.836812144212524,2023-05-17
"710",2459,0.709373528026378,2023-05-17
"711",2459,0.784593437945792,2023-05-17
"712",2459,0.625665859564165,2023-05-17
"713",2459,0.78168362627197,2023-05-17
"714",2459,0.857474466109564,2023-05-17
"715",2404,0.883032824780398,2023-05-17
"716",2404,0.439060205580029,2023-05-17
"717",2404,0.424185167690128,2023-05-17
"718",2404,0.817677001388246,2023-05-17
"719",2404,0.83963133640553,2023-05-17
"720",2402,0.868188169538891,2023-05-17
"721",2402,0.870009285051068,2023-05-17
"722",2402,0.777886020457867,2023-05-17
"723",2402,0.876356772062294,2023-05-17
"724",2402,0.927901234567901,2023-05-17
"725",2405,0.956769596199525,2023-05-17
"726",2405,1.31198156682028,2023-05-17
"727",2405,0.868844914864243,2023-05-17
"728",2405,0.785948477751756,2023-05-17
"729",2405,0.514035895075932,2023-05-17
"730",11,0.591894439208294,2023-05-17
"731",11,0.814780168381665,2023-05-17
"732",11,0.907294117647059,2023-05-17
"733",11,0.804810360777058,2023-05-17
"734",11,0.821841739935215,2023-05-17
"735",12,0.862494073020389,2023-05-17
"736",12,0.839419475655431,2023-05-17
"737",12,0.89171974522293,2023-05-17
"738",12,0.821077283372365,2023-05-17
"739",12,0.794871794871795,2023-05-17
"740",12,0.932992089343881,2023-05-17
"741",12,0.717401392111369,2023-05-17
"742",12,0.769124423963134,2023-05-17
"743",12,0.927811198519204,2023-05-17
"744",12,0.786367795059469,2023-05-17
"745",13,0.858477347034096,2023-05-17
"746",13,0.560627674750357,2023-05-17
"747",13,0.889668069191211,2023-05-17
"748",13,0.777055271713888,2023-05-17
"749",13,0.902867715078631,2023-05-17
"750",14,0.66456003889159,2023-05-17
"751",14,0.718518518518519,2023-05-17
"752",14,0.818696883852691,2023-05-17
"753",14,0.596516690856314,2023-05-17
"754",14,0.392093023255814,2023-05-17
"755",15,0.670566214319139,2023-05-17
"756",15,0.806635071090047,2023-05-17
"757",15,0.938178386031147,2023-05-17
"758",15,0.803130929791271,2023-05-17
"759",15,0.811600928074246,2023-05-17
"760",2405,0.640840840840841,2023-09-25
"761",2405,0.628266033254157,2023-09-25
"762",2405,0.844132029339853,2023-09-25
"763",2405,0.636642156862745,2023-09-25
"764",2405,0.624253285543608,2023-09-25
"765",11,0.674019607843137,2023-09-25
"766",11,0.836697247706422,2023-09-25
"767",11,0.803140096618358,2023-09-25
"768",11,0.75906432748538,2023-09-25
"769",11,0.579914268218004,2023-09-25
"770",12,0.613283674736189,2023-09-25
"771",12,0.745086360929125,2023-09-25
"772",12,0.835266821345708,2023-09-25
"773",12,0.697448359659781,2023-09-25
"774",12,0.485436893203884,2023-09-25
"775",13,0.685196374622356,2023-09-25
"776",13,0.576900412492634,2023-09-25
"777",13,0.276978417266187,2023-09-25
"778",13,0.903775883069428,2023-09-25
"779",13,0.835534213685474,2023-09-25
"780",14,0.669436201780415,2023-09-25
"781",14,0.869170199878861,2023-09-25
"782",14,0.207570207570208,2023-09-25
"783",14,0.76219512195122,2023-09-25
"784",14,0.708652148322543,2023-09-25
"785",15,0.787969029184038,2023-09-25
"786",15,0.803680981595092,2023-09-25
"787",15,0.471923536439665,2023-09-25
"788",15,0.734244946492271,2023-09-25
"789",15,0.597826086956522,2023-09-25
"790",2460,0.214201183431953,2023-09-25
"791",2460,0.422559906487434,2023-09-25
"792",2460,0.228702115494568,2023-09-25
"793",2460,0.612684031710079,2023-09-25
"794",2460,0.474226804123711,2023-09-25
"795",2403,0.438466295609153,2023-09-25
"796",2403,0.598214285714286,2023-09-25
"797",2403,0.358545034642032,2023-09-25
"798",2403,0.446979038224414,2023-09-25
"799",2403,0.132676709154114,2023-09-25
"800",2402,0.596319018404908,2023-09-25
"801",2402,0.631419939577039,2023-09-25
"802",2402,0.585802469135802,2023-09-25
"803",2402,0.563592525617842,2023-09-25
"804",2402,0.662679425837321,2023-09-25
"805",2404,0.85748938750758,2023-09-25
"806",2404,0.896118721461187,2023-09-25
"807",2404,0.744512195121951,2023-09-25
"808",2404,0.758938869665513,2023-09-25
"809",2404,0.396928529238039,2023-09-25
"810",2461,0.527018822100789,2023-09-25
"811",2461,0.617890995260663,2023-09-25
"812",2461,0.736994219653179,2023-09-25
"813",2461,0.944377267230955,2023-09-25
"814",2461,0.446965399886557,2023-09-25
"815",2458,0.598813056379822,2023-09-25
"816",2458,0.745049504950495,2023-09-25
"817",2458,0.815039417828987,2023-09-25
"818",2458,0.711854460093897,2023-09-25
"819",2458,0.822560975609756,2023-09-25
"820",2401,0.878354203935599,2023-09-25
"821",2401,0.924505692031156,2023-09-25
"822",2401,0.608223872073101,2023-09-25
"823",2401,0.204033214709371,2023-09-25
"824",2401,0.543701024713683,2023-09-25
"825",2462,0.723153320918684,2023-09-25
"826",2462,0.883747831116252,2023-09-25
"827",2462,0.732684602175157,2023-09-25
"828",2462,0.604142011834319,2023-09-25
"829",2462,0.716012084592145,2023-09-25
"830",2459,0.778450363196126,2023-09-25
"831",2459,0.663402692778458,2023-09-25
"832",2459,0.215782983970407,2023-09-25
"833",2459,0.774289099526066,2023-09-25
"834",2459,0.611861421021726,2023-09-25
